date,ticker,company,sector,open_price,high_price,low_price,close_price,volume,price_change,daily_return,price_range,price_range_pct
2022-08-29,WIPRO.NS,Wipro,IT,202.5,203.175,199.5,202.175,23519514,-6.45,-3.0917,3.675,1.8421
2022-08-30,WIPRO.NS,Wipro,IT,204.575,207.975,203.125,206.775,19750992,4.6,2.2753,4.85,2.3877
2022-09-01,WIPRO.NS,Wipro,IT,204.95,205.825,202.425,205.225,11778706,-1.55,-0.7496,3.4,1.6796
2022-09-02,WIPRO.NS,Wipro,IT,206.275,206.375,203.55,203.85,9815080,-1.375,-0.67,2.825,1.3879
2022-09-05,WIPRO.NS,Wipro,IT,203.5,204.0,202.0,202.75,18018508,-1.1,-0.5396,2.0,0.9901
2022-09-06,WIPRO.NS,Wipro,IT,203.5,203.675,200.625,202.225,18226162,-0.525,-0.2589,3.05,1.5203
2022-09-07,WIPRO.NS,Wipro,IT,201.05,204.425,200.5,203.725,12248532,1.5,0.7417,3.925,1.9576
2022-09-08,WIPRO.NS,Wipro,IT,205.0,207.175,204.8,206.4,14064948,2.675,1.313,2.375,1.1597
2022-09-09,WIPRO.NS,Wipro,IT,208.5,209.725,205.675,208.575,14671342,2.175,1.0538,4.05,1.9691
2022-09-12,WIPRO.NS,Wipro,IT,209.925,212.2,209.025,211.0,11678424,2.425,1.1627,3.175,1.519
2022-09-13,WIPRO.NS,Wipro,IT,212.45,213.0,210.75,211.325,9408334,0.325,0.154,2.25,1.0676
2022-09-14,WIPRO.NS,Wipro,IT,204.5,211.35,204.5,208.15,17583964,-3.175,-1.5024,6.85,3.3496
2022-09-15,WIPRO.NS,Wipro,IT,209.85,210.45,206.625,207.525,10640314,-0.625,-0.3003,3.825,1.8512
2022-09-16,WIPRO.NS,Wipro,IT,206.375,206.375,200.1,200.825,20192486,-6.7,-3.2285,6.275,3.1359
2022-09-19,WIPRO.NS,Wipro,IT,202.5,203.1,198.5,200.975,13584188,0.15,0.0747,4.6,2.3174
2022-09-20,WIPRO.NS,Wipro,IT,203.0,204.7,202.225,202.45,8989822,1.475,0.7339,2.475,1.2239
2022-09-21,WIPRO.NS,Wipro,IT,202.95,202.95,199.75,200.375,19290112,-2.075,-1.0249,3.2,1.602
2022-09-22,WIPRO.NS,Wipro,IT,199.0,200.175,197.5,198.975,16500324,-1.4,-0.6987,2.675,1.3544
2022-09-23,WIPRO.NS,Wipro,IT,199.05,199.7,196.825,197.175,13966710,-1.8,-0.9046,2.875,1.4607
2022-09-26,WIPRO.NS,Wipro,IT,196.0,199.6,192.3,197.4,18994144,0.225,0.1141,7.3,3.7962
2022-09-27,WIPRO.NS,Wipro,IT,198.4,200.7,196.0,199.2,12454694,1.8,0.9119,4.7,2.398
2022-09-28,WIPRO.NS,Wipro,IT,198.0,200.25,197.675,199.025,8921590,-0.175,-0.0879,2.575,1.3026
2022-09-29,WIPRO.NS,Wipro,IT,200.5,200.95,195.775,196.4,11883068,-2.625,-1.3189,5.175,2.6433
2022-09-30,WIPRO.NS,Wipro,IT,196.225,198.35,193.75,197.125,13570530,0.725,0.3691,4.6,2.3742
2022-10-03,WIPRO.NS,Wipro,IT,196.95,199.0,195.3,197.25,8140834,0.125,0.0634,3.7,1.8945
2022-10-04,WIPRO.NS,Wipro,IT,199.975,203.0,199.5,202.75,12591696,5.5,2.7883,3.5,1.7544
2022-10-06,WIPRO.NS,Wipro,IT,204.675,206.5,203.725,205.075,11203878,2.325,1.1467,2.775,1.3621
2022-10-07,WIPRO.NS,Wipro,IT,204.9,205.875,203.125,204.05,7580186,-1.025,-0.4998,2.75,1.3538
2022-10-10,WIPRO.NS,Wipro,IT,200.15,206.75,199.875,205.65,18714926,1.6,0.7841,6.875,3.4396
2022-10-11,WIPRO.NS,Wipro,IT,207.45,208.95,201.15,202.2,22723292,-3.45,-1.6776,7.8,3.8777
2022-10-12,WIPRO.NS,Wipro,IT,202.125,204.8,200.8,203.975,12610118,1.775,0.8778,4.0,1.992
2022-10-13,WIPRO.NS,Wipro,IT,193.5,196.175,189.05,189.55,84896212,-14.425,-7.0719,7.125,3.7688
2022-10-14,WIPRO.NS,Wipro,IT,193.5,193.75,188.125,188.65,27864794,-0.9,-0.4748,5.625,2.99
2022-10-17,WIPRO.NS,Wipro,IT,188.65,189.475,186.2,187.55,16909538,-1.1,-0.5831,3.275,1.7589
2022-10-18,WIPRO.NS,Wipro,IT,191.85,192.125,189.2,189.65,22328480,2.1,1.1197,2.925,1.546
2022-10-19,WIPRO.NS,Wipro,IT,190.6,190.6,188.525,189.025,10198278,-0.625,-0.3296,2.075,1.1007
2022-10-20,WIPRO.NS,Wipro,IT,188.5,191.3,188.0,190.75,11868814,1.725,0.9126,3.3,1.7553
2022-10-21,WIPRO.NS,Wipro,IT,191.25,191.65,190.1,191.275,8931540,0.525,0.2752,1.55,0.8154
2022-10-24,WIPRO.NS,Wipro,IT,193.2,193.2,192.0,192.35,3472470,1.075,0.562,1.2,0.625
2022-10-25,WIPRO.NS,Wipro,IT,193.225,193.225,191.825,192.325,5783256,-0.025,-0.013,1.4,0.7298
2022-10-27,WIPRO.NS,Wipro,IT,193.0,193.475,190.55,191.325,11723118,-1.0,-0.52,2.925,1.535
2022-10-28,WIPRO.NS,Wipro,IT,191.4,192.925,191.0,191.625,7609676,0.3,0.1568,1.925,1.0079
2022-10-31,WIPRO.NS,Wipro,IT,193.275,194.2,192.375,193.275,6638382,1.65,0.8611,1.825,0.9487
2022-11-01,WIPRO.NS,Wipro,IT,194.0,196.5,193.3,196.2,11540196,2.925,1.5134,3.2,1.6555
2022-11-02,WIPRO.NS,Wipro,IT,196.425,197.425,195.325,196.975,6716614,0.775,0.395,2.1,1.0751
2022-11-03,WIPRO.NS,Wipro,IT,194.875,196.875,192.775,194.25,10312476,-2.725,-1.3834,4.1,2.1268
2022-11-04,WIPRO.NS,Wipro,IT,194.25,196.2,192.825,195.275,9023630,1.025,0.5277,3.375,1.7503
2022-11-07,WIPRO.NS,Wipro,IT,196.5,197.425,193.8,195.75,8252598,0.475,0.2432,3.625,1.8705
2022-11-09,WIPRO.NS,Wipro,IT,197.025,197.2,194.575,195.475,6862546,-0.275,-0.1405,2.625,1.3491
2022-11-10,WIPRO.NS,Wipro,IT,194.4,195.55,193.5,194.45,5494908,-1.025,-0.5244,2.05,1.0594
2022-11-11,WIPRO.NS,Wipro,IT,199.25,202.925,198.625,199.85,28417046,5.4,2.7771,4.3,2.1649
2022-11-14,WIPRO.NS,Wipro,IT,201.325,201.325,197.775,198.275,17623428,-1.575,-0.7881,3.55,1.795
2022-11-15,WIPRO.NS,Wipro,IT,199.025,199.775,197.0,198.575,12462712,0.3,0.1513,2.775,1.4086
2022-11-16,WIPRO.NS,Wipro,IT,199.5,200.85,198.1,199.125,11039528,0.55,0.277,2.75,1.3882
2022-11-17,WIPRO.NS,Wipro,IT,198.95,199.0,197.5,198.375,6057616,-0.75,-0.3766,1.5,0.7595
2022-11-18,WIPRO.NS,Wipro,IT,198.925,199.45,196.4,196.925,9546202,-1.45,-0.7309,3.05,1.553
2022-11-21,WIPRO.NS,Wipro,IT,196.925,197.225,193.8,194.325,7904612,-2.6,-1.3203,3.425,1.7673
2022-11-22,WIPRO.NS,Wipro,IT,194.5,194.7,192.25,194.4,8410828,0.075,0.0386,2.45,1.2744
2022-11-23,WIPRO.NS,Wipro,IT,195.375,195.975,194.0,194.375,6717760,-0.025,-0.0129,1.975,1.018
2022-11-24,WIPRO.NS,Wipro,IT,194.95,199.875,194.575,199.125,13370266,4.75,2.4437,5.3,2.7239
2022-11-25,WIPRO.NS,Wipro,IT,199.5,202.2,197.95,201.4,13648550,2.275,1.1425,4.25,2.147
2022-11-28,WIPRO.NS,Wipro,IT,201.4,204.725,201.0,202.825,13679200,1.425,0.7075,3.725,1.8532
2022-11-29,WIPRO.NS,Wipro,IT,201.5,204.45,201.45,202.575,9102602,-0.25,-0.1233,3.0,1.4892
2022-11-30,WIPRO.NS,Wipro,IT,203.45,204.0,201.325,203.45,13892346,0.875,0.4319,2.675,1.3287
2022-12-01,WIPRO.NS,Wipro,IT,206.425,208.175,205.825,206.85,15852984,3.4,1.6712,2.35,1.1417
2022-12-02,WIPRO.NS,Wipro,IT,206.9,206.95,204.525,206.2,11726622,-0.65,-0.3142,2.425,1.1857
2022-12-05,WIPRO.NS,Wipro,IT,206.625,207.475,205.325,206.175,9947062,-0.025,-0.0121,2.15,1.0471
2022-12-06,WIPRO.NS,Wipro,IT,205.25,206.3,203.9,205.675,8832518,-0.5,-0.2425,2.4,1.1771
2022-12-07,WIPRO.NS,Wipro,IT,204.5,204.75,202.65,203.15,6568616,-2.525,-1.2277,2.1,1.0363
2022-12-08,WIPRO.NS,Wipro,IT,203.625,204.0,201.65,201.85,8940712,-1.3,-0.6399,2.35,1.1654
2022-12-09,WIPRO.NS,Wipro,IT,203.0,203.0,195.625,197.025,15423336,-4.825,-2.3904,7.375,3.77
2022-12-12,WIPRO.NS,Wipro,IT,196.45,198.75,194.0,198.175,10365880,1.15,0.5837,4.75,2.4485
2022-12-13,WIPRO.NS,Wipro,IT,199.175,199.675,198.0,198.875,6813842,0.7,0.3532,1.675,0.846
2022-12-14,WIPRO.NS,Wipro,IT,200.4,202.25,199.625,200.025,9995152,1.15,0.5782,2.625,1.315
2022-12-15,WIPRO.NS,Wipro,IT,199.875,199.875,197.025,197.6,7766926,-2.425,-1.2123,2.85,1.4465
2022-12-16,WIPRO.NS,Wipro,IT,195.7,197.4,194.025,194.875,18012634,-2.725,-1.3791,3.375,1.7395
2022-12-19,WIPRO.NS,Wipro,IT,194.225,195.25,192.85,194.525,8838046,-0.35,-0.1796,2.4,1.2445
2022-12-20,WIPRO.NS,Wipro,IT,194.4,194.95,191.5,194.475,8778558,-0.05,-0.0257,3.45,1.8016
2022-12-21,WIPRO.NS,Wipro,IT,195.45,196.625,193.925,194.75,10215214,0.275,0.1414,2.7,1.3923
2022-12-22,WIPRO.NS,Wipro,IT,195.05,195.975,193.0,194.375,9093800,-0.375,-0.1926,2.975,1.5415
2022-12-23,WIPRO.NS,Wipro,IT,192.0,192.925,188.5,188.825,12120710,-5.55,-2.8553,4.425,2.3475
2022-12-26,WIPRO.NS,Wipro,IT,189.0,190.8,188.15,190.25,7261148,1.425,0.7547,2.65,1.4085
2022-12-27,WIPRO.NS,Wipro,IT,191.25,193.675,190.125,193.3,7685840,3.05,1.6032,3.55,1.8672
2022-12-28,WIPRO.NS,Wipro,IT,192.5,194.775,191.625,193.9,7676002,0.6,0.3104,3.15,1.6438
2022-12-29,WIPRO.NS,Wipro,IT,193.125,196.05,192.4,195.375,9485398,1.475,0.7607,3.65,1.8971
2022-12-30,WIPRO.NS,Wipro,IT,196.5,198.15,195.775,196.375,8256556,1.0,0.5118,2.375,1.2131
2023-01-02,WIPRO.NS,Wipro,IT,196.5,196.95,195.25,196.525,5559512,0.15,0.0764,1.7,0.8707
2023-01-03,WIPRO.NS,Wipro,IT,196.525,198.875,195.85,198.525,5994422,2.0,1.0177,3.025,1.5445
2023-01-04,WIPRO.NS,Wipro,IT,198.75,198.75,194.3,194.85,8926522,-3.675,-1.8511,4.45,2.2903
2023-01-05,WIPRO.NS,Wipro,IT,195.0,196.1,191.875,193.45,9568980,-1.4,-0.7185,4.225,2.202
2023-01-06,WIPRO.NS,Wipro,IT,193.5,194.4,190.7,191.0,8484754,-2.45,-1.2665,3.7,1.9402
2023-01-09,WIPRO.NS,Wipro,IT,193.0,196.5,192.55,195.9,7347432,4.9,2.5654,3.95,2.0514
2023-01-10,WIPRO.NS,Wipro,IT,196.0,196.95,193.675,196.525,7879496,0.625,0.319,3.275,1.691
2023-01-11,WIPRO.NS,Wipro,IT,196.5,198.0,195.75,196.925,7656600,0.4,0.2035,2.25,1.1494
2023-01-12,WIPRO.NS,Wipro,IT,197.875,198.95,195.25,197.25,9510500,0.325,0.165,3.7,1.895
2023-01-13,WIPRO.NS,Wipro,IT,198.0,198.3,193.25,196.95,13621860,-0.3,-0.1521,5.05,2.6132
2023-01-16,WIPRO.NS,Wipro,IT,195.0,200.5,194.5,199.3,23867444,2.35,1.1932,6.0,3.0848
2023-01-17,WIPRO.NS,Wipro,IT,200.025,201.025,196.875,198.175,14310032,-1.125,-0.5645,4.15,2.1079
2023-01-18,WIPRO.NS,Wipro,IT,199.25,201.925,199.0,201.6,16080426,3.425,1.7283,2.925,1.4699
2023-01-19,WIPRO.NS,Wipro,IT,201.05,202.0,199.375,201.7,9447456,0.1,0.0496,2.625,1.3166
2023-01-20,WIPRO.NS,Wipro,IT,201.775,202.7,200.65,201.575,9265614,-0.125,-0.062,2.05,1.0217
2023-01-23,WIPRO.NS,Wipro,IT,202.6,203.875,201.25,203.5,8815290,1.925,0.955,2.625,1.3043
2023-01-24,WIPRO.NS,Wipro,IT,204.2,205.1,202.575,203.3,9552640,-0.2,-0.0983,2.525,1.2465
2023-01-25,WIPRO.NS,Wipro,IT,202.5,202.95,200.0,200.775,6355554,-2.525,-1.242,2.95,1.475
2023-01-27,WIPRO.NS,Wipro,IT,200.775,201.8,197.1,199.025,7410134,-1.75,-0.8716,4.7,2.3846
2023-01-30,WIPRO.NS,Wipro,IT,199.025,202.4,197.525,201.125,7261256,2.1,1.0551,4.875,2.468
2023-01-31,WIPRO.NS,Wipro,IT,201.15,201.275,198.85,199.425,9566846,-1.7,-0.8452,2.425,1.2195
2023-02-01,WIPRO.NS,Wipro,IT,200.75,201.95,199.175,201.2,7029896,1.775,0.8901,2.775,1.3932
2023-02-02,WIPRO.NS,Wipro,IT,201.2,205.0,201.2,204.725,10835460,3.525,1.752,3.8,1.8887
2023-02-03,WIPRO.NS,Wipro,IT,206.275,206.5,203.075,203.95,8850236,-0.775,-0.3786,3.425,1.6866
2023-02-06,WIPRO.NS,Wipro,IT,202.7,203.1,200.8,202.325,5958022,-1.625,-0.7968,2.3,1.1454
2023-02-07,WIPRO.NS,Wipro,IT,202.75,202.75,199.525,200.25,6683580,-2.075,-1.0256,3.225,1.6163
2023-02-08,WIPRO.NS,Wipro,IT,200.5,203.8,200.5,203.375,8300976,3.125,1.5605,3.3,1.6459
2023-02-09,WIPRO.NS,Wipro,IT,203.375,204.475,201.775,204.15,5277374,0.775,0.3811,2.7,1.3381
2023-02-10,WIPRO.NS,Wipro,IT,203.5,203.5,201.4,202.9,5160140,-1.25,-0.6123,2.1,1.0427
2023-02-13,WIPRO.NS,Wipro,IT,202.825,202.825,199.6,200.3,4825356,-2.6,-1.2814,3.225,1.6157
2023-02-14,WIPRO.NS,Wipro,IT,201.5,203.225,200.75,202.55,4638822,2.25,1.1233,2.475,1.2329
2023-02-15,WIPRO.NS,Wipro,IT,201.35,203.925,200.175,203.7,5227672,1.15,0.5678,3.75,1.8734
2023-02-16,WIPRO.NS,Wipro,IT,204.4,206.625,204.275,204.95,11189362,1.25,0.6136,2.35,1.1504
2023-02-17,WIPRO.NS,Wipro,IT,203.425,204.0,202.0,203.15,5616244,-1.8,-0.8783,2.0,0.9901
2023-02-20,WIPRO.NS,Wipro,IT,202.65,203.9,201.1,203.525,6497188,0.375,0.1846,2.8,1.3923
2023-02-21,WIPRO.NS,Wipro,IT,203.7,204.0,201.05,201.375,5761172,-2.15,-1.0564,2.95,1.4673
2023-02-22,WIPRO.NS,Wipro,IT,199.75,200.175,197.225,197.575,6883372,-3.8,-1.887,2.95,1.4958
2023-02-23,WIPRO.NS,Wipro,IT,197.9,199.35,196.7,196.975,6078322,-0.6,-0.3037,2.65,1.3472
2023-02-24,WIPRO.NS,Wipro,IT,197.975,198.25,196.275,196.65,5106634,-0.325,-0.165,1.975,1.0062
2023-02-27,WIPRO.NS,Wipro,IT,196.375,196.65,192.725,195.175,5554710,-1.475,-0.7501,3.925,2.0366
2023-02-28,WIPRO.NS,Wipro,IT,195.925,196.6,192.85,193.525,10061602,-1.65,-0.8454,3.75,1.9445
2023-03-01,WIPRO.NS,Wipro,IT,194.05,195.875,193.65,195.475,4542612,1.95,1.0076,2.225,1.149
2023-03-02,WIPRO.NS,Wipro,IT,194.35,195.175,193.65,194.025,4438972,-1.45,-0.7418,1.525,0.7875
2023-03-03,WIPRO.NS,Wipro,IT,195.3,195.725,194.55,195.225,4393936,1.2,0.6185,1.175,0.604
2023-03-06,WIPRO.NS,Wipro,IT,196.225,198.325,196.05,196.875,6727722,1.65,0.8452,2.275,1.1604
2023-03-08,WIPRO.NS,Wipro,IT,195.825,196.5,194.425,196.3,4908842,-0.575,-0.2921,2.075,1.0672
2023-03-09,WIPRO.NS,Wipro,IT,196.4,196.925,194.8,195.05,4157054,-1.25,-0.6368,2.125,1.0909
2023-03-10,WIPRO.NS,Wipro,IT,193.95,194.95,193.3,194.55,4567396,-0.5,-0.2563,1.65,0.8536
2023-03-13,WIPRO.NS,Wipro,IT,194.5,196.3,191.875,192.725,5982520,-1.825,-0.9381,4.425,2.3062
2023-03-14,WIPRO.NS,Wipro,IT,193.275,193.575,188.675,189.725,8094852,-3.0,-1.5566,4.9,2.5971
2023-03-15,WIPRO.NS,Wipro,IT,191.85,191.85,187.45,187.875,7687926,-1.85,-0.9751,4.4,2.3473
2023-03-16,WIPRO.NS,Wipro,IT,187.675,188.35,185.0,186.425,7686620,-1.45,-0.7718,3.35,1.8108
2023-03-17,WIPRO.NS,Wipro,IT,188.6,189.175,186.925,188.25,9044282,1.825,0.9789,2.25,1.2037
2023-03-20,WIPRO.NS,Wipro,IT,187.5,187.975,182.575,183.575,8184754,-4.675,-2.4834,5.4,2.9577
2023-03-21,WIPRO.NS,Wipro,IT,184.5,185.125,182.725,183.2,7211152,-0.375,-0.2043,2.4,1.3134
2023-03-22,WIPRO.NS,Wipro,IT,183.925,185.0,182.925,183.2,5374846,0.0,0.0,2.075,1.1343
2023-03-23,WIPRO.NS,Wipro,IT,182.45,182.45,180.175,180.75,9485192,-2.45,-1.3373,2.275,1.2627
2023-03-24,WIPRO.NS,Wipro,IT,181.675,183.425,180.5,180.875,7906696,0.125,0.0692,2.925,1.6205
2023-03-27,WIPRO.NS,Wipro,IT,180.875,182.0,179.6,180.625,6227714,-0.25,-0.1382,2.4,1.3363
2023-03-28,WIPRO.NS,Wipro,IT,181.5,182.025,177.7,178.1,7813096,-2.525,-1.3979,4.325,2.4339
2023-03-29,WIPRO.NS,Wipro,IT,179.0,180.375,177.5,179.525,8823840,1.425,0.8001,2.875,1.6197
2023-03-31,WIPRO.NS,Wipro,IT,181.675,182.875,180.65,182.625,7914212,3.1,1.7268,2.225,1.2317
2023-04-03,WIPRO.NS,Wipro,IT,183.975,184.2,182.575,183.975,4053500,1.35,0.7392,1.625,0.89
2023-04-05,WIPRO.NS,Wipro,IT,184.85,185.95,183.6,184.875,6443110,0.9,0.4892,2.35,1.28
2023-04-06,WIPRO.NS,Wipro,IT,184.5,185.225,182.925,183.325,6429614,-1.55,-0.8384,2.3,1.2573
2023-04-10,WIPRO.NS,Wipro,IT,184.0,187.2,183.8,186.65,5624940,3.325,1.8137,3.4,1.8498
2023-04-11,WIPRO.NS,Wipro,IT,186.75,187.425,184.3,185.125,6784354,-1.525,-0.817,3.125,1.6956
2023-04-12,WIPRO.NS,Wipro,IT,185.3,186.725,184.675,186.075,5578210,0.95,0.5132,2.05,1.1101
2023-04-13,WIPRO.NS,Wipro,IT,184.95,184.95,183.0,184.15,6724634,-1.925,-1.0345,1.95,1.0656
2023-04-17,WIPRO.NS,Wipro,IT,179.975,180.975,176.0,180.675,13603290,-3.475,-1.887,4.975,2.8267
2023-04-18,WIPRO.NS,Wipro,IT,181.725,184.45,179.625,183.95,8024898,3.275,1.8126,4.825,2.6862
2023-04-19,WIPRO.NS,Wipro,IT,183.95,183.95,180.2,180.4,7475944,-3.55,-1.9299,3.75,2.081
2023-04-20,WIPRO.NS,Wipro,IT,180.25,181.85,179.5,181.425,4423266,1.025,0.5682,2.35,1.3092
2023-04-21,WIPRO.NS,Wipro,IT,182.05,184.35,181.825,184.025,5299988,2.6,1.4331,2.525,1.3887
2023-04-24,WIPRO.NS,Wipro,IT,187.5,189.3,185.275,188.975,17779044,4.95,2.6899,4.025,2.1725
2023-04-25,WIPRO.NS,Wipro,IT,189.1,189.45,187.05,187.825,7528552,-1.15,-0.6086,2.4,1.2831
2023-04-26,WIPRO.NS,Wipro,IT,188.825,188.825,186.7,187.275,7008146,-0.55,-0.2928,2.125,1.1382
2023-04-27,WIPRO.NS,Wipro,IT,188.2,188.3,186.025,187.2,8491700,-0.075,-0.04,2.275,1.223
2023-04-28,WIPRO.NS,Wipro,IT,190.0,194.0,190.0,192.5,27709406,5.3,2.8312,4.0,2.1053
2023-05-02,WIPRO.NS,Wipro,IT,194.5,196.075,193.725,194.175,9746608,1.675,0.8701,2.35,1.2131
2023-05-03,WIPRO.NS,Wipro,IT,194.175,194.175,191.025,192.55,4828488,-1.625,-0.8369,3.15,1.649
2023-05-04,WIPRO.NS,Wipro,IT,192.375,193.075,191.525,191.85,6253358,-0.7,-0.3635,1.55,0.8093
2023-05-05,WIPRO.NS,Wipro,IT,191.375,192.2,189.5,189.7,7902194,-2.15,-1.1207,2.7,1.4248
2023-05-08,WIPRO.NS,Wipro,IT,190.5,191.5,189.8,190.175,9613544,0.475,0.2504,1.7,0.8957
2023-05-09,WIPRO.NS,Wipro,IT,191.25,191.725,190.025,191.15,5716698,0.975,0.5127,1.7,0.8946
2023-05-10,WIPRO.NS,Wipro,IT,192.0,192.275,191.0,191.875,3670402,0.725,0.3793,1.275,0.6675
2023-05-11,WIPRO.NS,Wipro,IT,192.85,193.425,191.55,192.325,4049964,0.45,0.2345,1.875,0.9789
2023-05-12,WIPRO.NS,Wipro,IT,192.3,192.625,190.775,191.625,4580358,-0.7,-0.364,1.85,0.9697
2023-05-15,WIPRO.NS,Wipro,IT,191.625,193.5,191.25,192.875,5089694,1.25,0.6523,2.25,1.1765
2023-05-16,WIPRO.NS,Wipro,IT,193.75,194.4,193.25,193.475,4059352,0.6,0.3111,1.15,0.5951
2023-05-17,WIPRO.NS,Wipro,IT,193.1,193.675,190.675,191.15,5376102,-2.325,-1.2017,3.0,1.5734
2023-05-18,WIPRO.NS,Wipro,IT,192.6,192.675,191.125,191.3,4237016,0.15,0.0785,1.55,0.811
2023-05-19,WIPRO.NS,Wipro,IT,192.4,194.1,191.75,193.1,7281582,1.8,0.9409,2.35,1.2256
2023-05-22,WIPRO.NS,Wipro,IT,193.25,198.3,192.7,197.875,12197390,4.775,2.4728,5.6,2.9061
2023-05-23,WIPRO.NS,Wipro,IT,198.5,201.05,198.025,198.825,12725634,0.95,0.4801,3.025,1.5276
2023-05-24,WIPRO.NS,Wipro,IT,197.25,200.225,196.675,199.85,8256974,1.025,0.5155,3.55,1.805
2023-05-25,WIPRO.NS,Wipro,IT,199.5,199.5,196.325,197.05,13605054,-2.8,-1.4011,3.175,1.6172
2023-05-26,WIPRO.NS,Wipro,IT,197.575,201.275,197.5,200.85,7926180,3.8,1.9284,3.775,1.9114
2023-05-29,WIPRO.NS,Wipro,IT,202.0,203.0,199.675,199.9,7959308,-0.95,-0.473,3.325,1.6652
2023-05-30,WIPRO.NS,Wipro,IT,200.0,201.925,199.725,201.25,7378972,1.35,0.6753,2.2,1.1015
2023-05-31,WIPRO.NS,Wipro,IT,200.875,202.4,200.25,201.825,11783582,0.575,0.2857,2.15,1.0737
2023-06-01,WIPRO.NS,Wipro,IT,202.5,204.0,202.025,203.575,7065484,1.75,0.8671,1.975,0.9776
2023-06-02,WIPRO.NS,Wipro,IT,204.35,204.9,202.0,202.475,6320754,-1.1,-0.5403,2.9,1.4356
2023-06-05,WIPRO.NS,Wipro,IT,204.45,204.875,201.85,202.1,7252860,-0.375,-0.1852,3.025,1.4986
2023-06-06,WIPRO.NS,Wipro,IT,201.675,201.675,197.775,199.975,13707400,-2.125,-1.0515,3.9,1.9719
2023-06-07,WIPRO.NS,Wipro,IT,201.2,201.8,200.5,201.4,8215860,1.425,0.7126,1.3,0.6484
2023-06-08,WIPRO.NS,Wipro,IT,202.05,202.375,199.375,199.775,10615052,-1.625,-0.8069,3.0,1.5047
2023-06-09,WIPRO.NS,Wipro,IT,199.725,200.175,198.025,198.65,12018232,-1.125,-0.5631,2.15,1.0857
2023-06-12,WIPRO.NS,Wipro,IT,199.9,199.9,197.3,197.8,11973622,-0.85,-0.4279,2.6,1.3178
2023-06-13,WIPRO.NS,Wipro,IT,198.975,199.25,197.25,197.775,13016186,-0.025,-0.0126,2.0,1.0139
2023-06-14,WIPRO.NS,Wipro,IT,198.15,198.575,196.35,198.225,18512564,0.45,0.2275,2.225,1.1332
2023-06-15,WIPRO.NS,Wipro,IT,198.55,198.725,194.125,194.475,28702320,-3.75,-1.8918,4.6,2.3696
2023-06-16,WIPRO.NS,Wipro,IT,192.775,194.325,189.575,190.65,41110648,-3.825,-1.9668,4.75,2.5056
2023-06-19,WIPRO.NS,Wipro,IT,191.0,191.0,188.55,190.075,10629440,-0.575,-0.3016,2.45,1.2994
2023-06-20,WIPRO.NS,Wipro,IT,190.9,192.475,190.3,191.25,11802658,1.175,0.6182,2.175,1.1429
2023-06-21,WIPRO.NS,Wipro,IT,192.125,193.625,191.55,192.75,8829264,1.5,0.7843,2.075,1.0833
2023-06-22,WIPRO.NS,Wipro,IT,193.0,193.0,190.8,191.15,9356174,-1.6,-0.8301,2.2,1.153
2023-06-23,WIPRO.NS,Wipro,IT,191.15,191.5,189.05,189.975,6470406,-1.175,-0.6147,2.45,1.296
2023-06-26,WIPRO.NS,Wipro,IT,190.0,190.95,189.525,190.45,4100400,0.475,0.25,1.425,0.7519
2023-06-27,WIPRO.NS,Wipro,IT,192.125,192.125,190.75,191.3,5880750,0.85,0.4463,1.375,0.7208
2023-06-28,WIPRO.NS,Wipro,IT,191.875,191.875,190.4,190.85,7140112,-0.45,-0.2352,1.475,0.7747
2023-06-30,WIPRO.NS,Wipro,IT,192.5,194.875,191.5,194.575,9070810,3.725,1.9518,3.375,1.7624
2023-07-03,WIPRO.NS,Wipro,IT,196.95,196.95,194.75,195.8,9036924,1.225,0.6296,2.2,1.1297
2023-07-04,WIPRO.NS,Wipro,IT,196.875,198.675,196.5,197.975,12617234,2.175,1.1108,2.175,1.1069
2023-07-05,WIPRO.NS,Wipro,IT,197.05,197.7,195.925,196.95,12366958,-1.025,-0.5177,1.775,0.906
2023-07-06,WIPRO.NS,Wipro,IT,197.25,198.475,196.575,198.1,9037242,1.15,0.5839,1.9,0.9666
2023-07-07,WIPRO.NS,Wipro,IT,197.5,198.725,196.6,197.925,9065220,-0.175,-0.0883,2.125,1.0809
2023-07-10,WIPRO.NS,Wipro,IT,197.925,197.925,194.825,194.975,5630400,-2.95,-1.4905,3.1,1.5912
2023-07-11,WIPRO.NS,Wipro,IT,195.0,196.4,193.925,196.025,9634838,1.05,0.5385,2.475,1.2763
2023-07-12,WIPRO.NS,Wipro,IT,196.95,196.975,195.175,195.925,6848220,-0.1,-0.051,1.8,0.9223
2023-07-13,WIPRO.NS,Wipro,IT,195.925,199.3,195.625,197.15,13595726,1.225,0.6252,3.675,1.8786
2023-07-14,WIPRO.NS,Wipro,IT,197.375,202.75,196.175,202.525,31366784,5.375,2.7264,6.575,3.3516
2023-07-17,WIPRO.NS,Wipro,IT,203.5,212.475,202.9,207.625,45759860,5.1,2.5182,9.575,4.7191
2023-07-18,WIPRO.NS,Wipro,IT,209.0,210.15,206.125,208.6,17769026,0.975,0.4696,4.025,1.9527
2023-07-19,WIPRO.NS,Wipro,IT,210.0,210.5,207.075,208.975,10830990,0.375,0.1798,3.425,1.654
2023-07-20,WIPRO.NS,Wipro,IT,209.25,210.0,207.325,208.825,8255710,-0.15,-0.0718,2.675,1.2902
